,URL,Sentence
162,https://www.seek.co.nz/job/50159984?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,"We stay on top of our game to pulse-check the workforce and provide them with some of the best of the benefits and perks. Superannuation to save for the rainy day in addition to KiwiSaver, a generous gym subsidy, learning opportunities via Visa’s extensive growth network and Fraedom University, bonuses, income protection along with life and medical insurance fully paid... + more "
163,https://www.seek.co.nz/job/50159984?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,"Don’t miss out on this exciting opportunity. Apply NOW, we would love to have a chat with you. "
164,https://www.seek.co.nz/job/50157715?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Gentrack is on a mission to enable the energy and water revolution through smarter billing management and next generation energy products. The products you’ll help to build and shape touch millions of your fellow citizens every single day in helping them use energy wisely and find the right offering for their needs. We have an exciting new opportunity for a highly motivated Technical Lead to build market leading SaaS solutions that will expose you to different utility markets and customers across the globe.
165,https://www.seek.co.nz/job/50157715?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,In this role you can expect to:
166,https://www.seek.co.nz/job/50157715?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Lead the technical solution from conception to production
167,https://www.seek.co.nz/job/50157715?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,"Work closely with our Product Managers, Principal Engineers and customers to ensure we build a solution that is commercially successful"
168,https://www.seek.co.nz/job/50157715?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,"Engage with customers, business partners and developers integrating to our products"
169,https://www.seek.co.nz/job/50157715?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,"Develop a group of committed, smart people to do the best work of their careers"
170,https://www.seek.co.nz/job/50157715?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Influence technical design and strategy across the wider product development organisation
171,https://www.seek.co.nz/job/50157715?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,What we're looking for:
172,https://www.seek.co.nz/job/50157715?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Experience shipping first and subsequent releases for several products
173,https://www.seek.co.nz/job/50157715?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Have influenced and made change to improve parts of the software development life cycle
174,https://www.seek.co.nz/job/50157715?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,"Have an understanding of multi tenanted, on-demand services designed to scale to meet customer demand"
175,https://www.seek.co.nz/job/50157715?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,"Experience with production applications that take advantage of hybrid and cloud native platforms, preferably Amazon Web Services (AWS)"
176,https://www.seek.co.nz/job/50157715?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Advanced the deployment and operations practices for a service that you have worked on
177,https://www.seek.co.nz/job/50157715?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,You can navigate internal stakeholder relationships and customer conversation
178,https://www.seek.co.nz/job/50157715?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,"This will be a challenging role where you will be working within a vibrant team. We are very passionate about what we do and, therefore, the successful candidate will be focused and capable of delivering in a fast-paced and time-constrained environment. The reward package is competitive and career prospects are good for driven employees and we provide flexible working options."
179,https://www.seek.co.nz/job/50157715?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Interested? Click the ‘Apply’ button now!
180,https://www.seek.co.nz/job/50157715?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Want to know more about us visit www.gentrack.com.
181,https://www.seek.co.nz/job/50157715?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,No agencies please
182,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,#CLOSER #BRAVER #FASTER
183,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,The Role
184,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,The role of the Principal Pricing Analyst is to work alongside the Pricing Portfolio Manager to provide in-depth analysis and research on pricing and analytics within the IAG business.
185,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,"In particular, the Principal Pricing Analyst has responsibilities for mentoring other team members, developing portfolio specific data sources, performing statistical analysis, making strategic pricing recommendations, developing reporting and managing small team initiatives in order to support the business to achieve its strategic objectives."
186,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Key Responsibilities:
187,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Data and Reporting Analytics
188,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Pricing Reviews &amp; Recommendations
189,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Provide direction and guidance to the team that will encourage them to achieve targets and reach goals.
190,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Communicate company and team goals and objectives that support the companies vision and value
191,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Contribute and improve the image of the company to external and internal customers
192,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Research and innovate ideas that will improve efficiency in the team
193,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Skills &amp; Experience
194,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,5+ years in insurance analytical
195,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Broad knowledge of general insurance.
196,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,"Knowledge of statistic analysis and reporting tools (SAS is essential, preferably Tableau, Python and R)."
197,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,"Advanced skills in analysis, statistical modelling and problem solving, verbal and written"
198,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,"High-intermediate skills in developing and coaching others, strategic thinking and developing and maintaining relationships."
199,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,"Tertiary qualification in Actuarial Science, Statistics, Mathematics or other Quantitative Discipline"
200,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,About Us
201,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,"At IAG, we believe that everyone has a unique point of view to share, shaped by their life experiences, cultures &amp; passions. We celebrate and commit to:"
202,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,"#Proud to be me - we value difference, not sameness"
203,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,#Together - harnessing our collective wisdom enables us to be our best for our customers &amp; each other
204,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,"#No boxes - it's not about labels, boxes or categories. It's about building a diverse and inclusive mindset into everything we do"
205,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,"IAG is the largest general insurance group in Australia and New Zealand. IAG owns some of New Zealand's most trusted insurance brands, including NZI, AMI, State, Swann, Lumley, Lantern and NAC. In Australia NRMA Insurance, CGU and SGIO lead the way."
206,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Let's Talk
207,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Start your career journey with us and click 'Apply'!
208,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,"In addition to a diverse and inclusive culture, some of our benefits include 50% insurance discounts, flexible work and leave options, generous parental leave and return to work programme, recognition and reward program, and various corporate partner discounts."
209,https://www.seek.co.nz/job/50157450?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,"At IAG, we are committed to equal opportunity employment. We don't just accept difference, we embrace and support it for the benefit of making our world a safer place"
210,https://www.seek.co.nz/job/50037079?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,This is a rare and seriously interesting opportunity to join a large and prosperous technology company that are in a serious growth phase.
211,https://www.seek.co.nz/job/50037079?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,The role of Algorithm Designer is a key role in their R+D team and will involve you in working on some simply amazing new projects and concepts.
212,https://www.seek.co.nz/job/50037079?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Ideally you will have recently graduated with a Ph.D. or Masters in Mathematics or also have a few years’ experience in algorithm design.
213,https://www.seek.co.nz/job/50037079?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Experience in programming should include Python and ideally C++.
214,https://www.seek.co.nz/job/50037079?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,The company pays at the top of the market with some great benefits.
215,https://www.seek.co.nz/job/50037079?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,"If you enjoy the challenge of solving really interesting projects that utilise all the latest technologies, and address the needs of many millions of customers internationally, then this is the one for you."
216,https://www.seek.co.nz/job/50037079?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Email me now barry@enterprisetrl.co.nz hit apply to find out more.
217,https://www.seek.co.nz/job/50037079?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0, 
218,https://www.seek.co.nz/job/50156986?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,The Opportunity:
219,https://www.seek.co.nz/job/50156986?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Great opportunity to join a small well-funded R+D Team based in Manukau.
220,https://www.seek.co.nz/job/50156986?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,The role involves working on their core Machine Vision systems and creating the full stack of software including UI.
221,https://www.seek.co.nz/job/50156986?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,"With a huge demand for their market-leading product, they are now looking to grow the R+D team."
222,https://www.seek.co.nz/job/50156986?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,The Role Requirement:
223,https://www.seek.co.nz/job/50156986?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,They are now looking to hire a skilled C++ software engineer who is experienced in Machine Vision and is comfortable and experienced working across the technology stack.
224,https://www.seek.co.nz/job/50156986?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,This product will revolutionise the industries that they are trialling these systems with and the company’s growth prospects are huge. 
225,https://www.seek.co.nz/job/50156986?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,The tools and technologies include:
226,https://www.seek.co.nz/job/50156986?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,C++
227,https://www.seek.co.nz/job/50156986?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Linux
228,https://www.seek.co.nz/job/50156986?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,JavaScript
229,https://www.seek.co.nz/job/50156986?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,The role would appeal to a senior engineer who would be comfortable mentoring a couple of junior engineers.
230,https://www.seek.co.nz/job/50156986?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,The company will pay well for a skilled senior software engineer and are considering a salary in the order of $130k
231,https://www.seek.co.nz/job/50156986?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,To find out more hit apply now or call Barry on +64 27 499 2733.
232,https://www.seek.co.nz/job/50156986?type=standout#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0, 
233,https://www.seek.co.nz/job/50156783?type=standard#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Use your data crunching skills for good!
234,https://www.seek.co.nz/job/50156783?type=standard#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,Career opportunity to join ASB's AML Analytics team
235,https://www.seek.co.nz/job/50156783?type=standard#searchRequestToken=c398dd64-edd4-41fa-8e7f-f80d62c67be0,"Prime waterfront location, attractive banking benefits, flexible work practices and career development"
